seed,true_reward,final_reward
0,-0.007717842500470288,[-0.79938981  0.17121284 -0.02753643  1.6213628 ]
1,-0.007919036710429678,[-0.79322834  0.16968814 -0.03888623  1.60757218]
2,-0.007744725996799084,[-0.79926627  0.17046054 -0.04742219  1.61902974]
3,-0.007985683401919966,[-0.79096898  0.17608657 -0.03588847  1.60407469]
4,-0.00781072268322425,[-0.79684433  0.17420955 -0.04104889  1.61522102]
5,-0.007847840364752253,[-0.79486954  0.16995715 -0.02042012  1.61248341]
6,-0.0079087512681933,[-0.7934327   0.1770556  -0.03476408  1.60912399]
7,-0.007823305811992295,[-0.79617203  0.1687011  -0.03442343  1.61385931]
8,-0.00795848668415553,[-0.79233025  0.17990195 -0.04858345  1.60607889]
