seed,true_reward,final_reward
0,1.0,[-0.10942405  0.01119532  0.8993844   0.0933363 ]
1,1.0,[-0.1094232   0.01119252  0.8993835   0.09332273]
2,1.0,[-0.10942426  0.01119476  0.89938185  0.09333468]
3,1.0,[-0.10942316  0.01119518  0.89938401  0.09331947]
4,1.0,[-0.10942401  0.01119599  0.89938283  0.09333061]
