seed,true_reward,final_reward
0,-0.07142857142857142,[ 0.01059415 -0.12789866  0.14686554  0.81724706]
1,-0.07142857142857142,[-0.04063849 -0.1570164   0.25021387  1.06498468]
2,-0.07142857142857142,[0.03819066 0.0163308  0.11210934 1.08847256]
3,-0.07142857142857142,[-9.71328734e-02 -9.97878337e-04 -1.02630792e-01  1.08605547e+00]
4,-0.07142857142857142,[ 0.13590857 -0.05197457  0.12474364  0.79038549]
