seed,true_reward,final_reward
0,0.0,[-1.2508945   0.18356754 -0.07216496  2.48140219]
1,0.0,[-1.25020171  0.18315871 -0.08377206  2.47932764]
2,0.0,[-1.25070732  0.18346773 -0.09178058  2.48034512]
3,0.0,[-1.2494231   0.18898924 -0.0809909   2.47926127]
4,0.0,[-1.25016273  0.1869467  -0.08562726  2.48025694]
