seed,true_reward,final_reward
0,1.0,[-0.56462283 -0.44988564  1.06543776 -0.10791843]
1,1.0,[-0.72368694 -0.7074497   1.58011626  1.3356495 ]
2,0.0,[-0.59807405  0.16193724  0.55943206  1.19507485]
3,0.0,[-0.91528669  0.12860388 -0.17109703  1.1390767 ]
4,1.0,[-0.18234773 -0.05833056  0.87841907 -0.28536926]
