seed,true_reward,final_reward
0,0.8993392114761606,"[ 0.35281047  0.08003144  0.1957476   0.44817864  0.3735116  -0.19545558
  0.19001768 -0.03027144 -0.02064377]"
1,0.9061197542508246,"[ 0.32486907 -0.12235128 -0.10563435 -0.21459372  0.17308153 -0.46030774
  0.34896235 -0.15224138  0.06380782]"
2,0.6030999683461316,"[-0.08335157 -0.01125337 -0.42723922  0.32805416 -0.35868712 -0.16834947
  0.10057628 -0.24905762 -0.21159044]"
3,0.998288270820263,"[ 0.35772569  0.08730197  0.01929949 -0.37269854 -0.05547764 -0.0709518
 -0.0165483  -0.12540014 -0.00876363]"
4,0.6030999683461316,"[ 0.01011234  0.09999027 -0.19918179  0.1387197  -0.0836603  -0.31691545
 -0.12954135  0.11971503  0.06645001]"
