seed,true_reward,final_reward
0,0.0,[-0.29125946 -0.10686368  0.66467745  1.07099772]
1,1.0,[-0.0208672  -1.22038922  0.35229391  0.29079109]
2,0.0,[-0.81347088  0.08923108 -1.92509247  2.065377  ]
3,0.0,[-0.23537301  0.2286333  -0.81228713 -0.79065722]
4,0.0,[-0.19379696  0.27974864 -0.97542518  0.21294034]
