seed,true_reward,final_reward
0,0.8993392114761606,"[ 0.00551266  0.00125049  0.00305856  0.00700279  0.00583612 -0.00305399
  0.00296903 -0.00047299 -0.00032256]"
1,0.9061197542508246,"[ 0.00507608 -0.00191174 -0.00165054 -0.00335303  0.0027044  -0.00719231
  0.00545254 -0.00237877  0.000997  ]"
2,0.6030999683461316,"[-0.00130237 -0.00017583 -0.00667561  0.00512585 -0.00560449 -0.00263046
  0.0015715  -0.00389153 -0.0033061 ]"
3,0.998288270820263,"[ 0.00558946  0.00136409  0.00030155 -0.00582341 -0.00086684 -0.00110862
 -0.00025857 -0.00195938 -0.00013693]"
4,0.6030999683461316,"[ 0.00015801  0.00156235 -0.00311222  0.0021675  -0.00130719 -0.0049518
 -0.00202408  0.00187055  0.00103828]"
