seed,true_reward,final_reward
0,1.0,[-0.03529459  0.00820524  0.99578966  0.04728717]
1,1.0,[-0.03518696  0.00809599  0.99560234  0.04653959]
2,1.0,[-0.03530267  0.00818602  0.99536219  0.04721337]
3,1.0,[-0.03516585  0.00822757  0.99568459  0.0463514 ]
4,1.0,[-0.03526702  0.00824958  0.99551967  0.04698035]
