seed,true_reward,final_reward
0,1.0,[-0.14942201  0.03651693  0.9790376   0.23444883]
1,1.0,[-0.14942108  0.03651713  0.97903771  0.23444385]
2,1.0,[-0.14942192  0.03651697  0.97903749  0.23444831]
3,1.0,[-0.14942084  0.0365172   0.97903777  0.23444257]
4,1.0,[-0.14942162  0.03651704  0.97903758  0.23444673]
