seed,true_reward,final_reward
0,0.0,[-0.01300282 -0.02760767  0.76042469  0.40209876]
1,0.0,[-0.01385263 -0.03384336  0.75639827  0.38218194]
2,0.0,[-0.02579464 -0.03141981  0.75235615  0.39850997]
3,0.0,[-0.01271485 -0.02775085  0.75815971  0.37746746]
4,0.0,[-0.02283479 -0.02785377  0.75534966  0.39286964]
