seed,true_reward,final_reward
0,1.0,[-0.27610949 -0.25011574  0.57234687 -0.04088415]
1,1.0,[-0.32238557 -0.37132414  0.80325203  0.67095947]
2,0.0,[-0.30441258  0.08476682  0.41070148  0.60454127]
3,0.0,[-0.45466329  0.07065201  0.00196773  0.56960685]
4,1.0,[-0.06854562 -0.02688336  0.49054731 -0.18685205]
