seed,true_reward,final_reward
0,0.0,[-1.15289615  0.15438143  0.12824341  2.2721596 ]
1,0.0,[-1.15255754  0.15421083  0.11927939  2.27096069]
2,0.0,[-1.15276135  0.1543286   0.11359822  2.27115518]
3,0.0,[-1.15201933  0.15862666  0.12125457  2.27106269]
4,0.0,[-1.15241525  0.15698196  0.11807982  2.27132429]
