seed,true_reward,final_reward
0,1.0,[-0.14117834  0.03282097  0.98315863  0.18914868]
1,1.0,[-0.14074784  0.03238394  0.98240934  0.18615838]
2,1.0,[-0.14121069  0.03274407  0.98144874  0.18885349]
3,1.0,[-0.1406634   0.03291029  0.98273837  0.18540561]
4,1.0,[-0.14106807  0.03299831  0.98207869  0.18792141]
