seed,true_reward,final_reward
0,1.0,[-0.07057785 -0.05623571  1.00817972 -0.0134898 ]
1,1.0,[-0.09046087 -0.08843121  1.07251453  0.16695619]
2,1.0,[-0.07475926  0.02024216  0.94492901  0.14938436]
3,1.0,[-0.11441084  0.01607549  0.85361287  0.14238459]
4,1.0,[-0.02279347 -0.00729132  0.98480238 -0.03567116]
