seed,true_reward,final_reward
0,1.0,[-0.56471336  0.13128389  0.93263453  0.75659471]
1,1.0,[-0.56299136  0.12953577  0.92963737  0.74463351]
2,1.0,[-0.56484274  0.13097629  0.92579496  0.75541395]
3,1.0,[-0.56265361  0.13164117  0.93095349  0.74162245]
4,1.0,[-0.56427228  0.13199324  0.92831475  0.75168565]
