seed,true_reward,final_reward
0,1.0,[-2.25849133 -1.79954257  1.26175106 -0.43167372]
1,0.0,[-2.89474776 -2.82979878  3.32046505  5.34259802]
2,0.0,[-2.39229618  0.64774897 -0.76227175  4.78029942]
3,0.0,[-3.66114676  0.51441553 -3.68438813  4.55630681]
4,1.0,[-0.72939091 -0.23332224  0.5136763  -1.14147705]
