seed,true_reward,final_reward
0,0.0,[-0.10533917 -0.14651204  4.11776191  0.98372499]
1,0.0,[-0.10528717 -0.14627301  4.11781642  0.98296238]
2,0.0,[-0.10557455 -0.14624562  4.11780749  0.98342826]
3,0.0,[-0.10525316 -0.14613064  4.11782889  0.98282976]
4,0.0,[-0.1054961  -0.14615034  4.11781854  0.98326875]
