seed,true_reward,final_reward
0,1.0,[-0.37937231 -0.34376641  0.33661663  0.01517484]
1,0.0,[-0.41255747 -0.62966613  0.64854623  0.9029038 ]
2,0.0,[-0.44544185  0.08322179 -0.140189    0.9059802 ]
3,0.0,[-0.58209617  0.13164664 -0.60389598  0.6669092 ]
4,1.0,[-0.09904973 -0.0447843   0.06340656 -0.24200357]
