seed,true_reward,final_reward
0,-0.07142857142857142,[ 0.00232566 -0.32286903  0.37163989  0.78469109]
1,-0.07142857142857142,[ 0.07611606 -0.46343727  0.61216467  1.42582081]
2,-0.07142857142857142,[-0.01966218 -0.01427304  0.13948925  1.36472683]
3,1.0,[-0.30348641  0.01555838 -0.30631629  1.29653331]
4,-0.07142857142857142,[ 0.34530155 -0.0752506   0.27787     0.63784864]
