seed,true_reward,final_reward
0,1.0,[-0.26133804  0.05962917  0.70578496  0.4650841 ]
1,1.0,[-0.26133642  0.05962913  0.70578514  0.46507338]
2,1.0,[-0.26133789  0.05962917  0.70578498  0.46508306]
3,1.0,[-0.26133602  0.05962917  0.70578518  0.46507074]
4,1.0,[-0.26133738  0.05962918  0.70578503  0.46507971]
