seed,true_reward,final_reward
0,0.0,[-0.68930176  0.0956257   0.56806234  1.49150661]
1,0.0,[-0.68929933  0.09563743  0.56805375  1.4915016 ]
2,0.0,[-0.68930097  0.0956282   0.56805809  1.49150432]
3,0.0,[-0.68931027  0.09558714  0.56809526  1.49152547]
4,0.0,[-0.68929936  0.09564005  0.56805688  1.49150303]
