seed,true_reward,final_reward
0,0.0,[-0.02394255 -0.04012314  0.97664728  1.0012997 ]
1,0.0,[-0.02433231 -0.04288165  0.97403551  0.99243809]
2,0.0,[-0.02956037 -0.04189354  0.97137998  0.99971113]
3,0.0,[-0.0238353  -0.04022027  0.97519798  0.99033587]
4,0.0,[-0.02826332 -0.04030599  0.97335054  0.99719398]
