seed,true_reward,final_reward
0,1.0,[-0.03528893 -0.02811785  1.00408986 -0.0067449 ]
1,1.0,[-0.04523043 -0.04421561  1.03625727  0.08347809]
2,1.0,[-0.03737963  0.01012108  0.9724645   0.07469218]
3,1.0,[-0.05720542  0.00803774  0.92680644  0.07119229]
4,1.0,[-0.01139673 -0.00364566  0.99240119 -0.01783558]
