seed,true_reward,final_reward
0,0.0,[-1.19537606  0.29213542  0.83230077  1.87559064]
1,0.0,[-1.19536865  0.29213703  0.83230168  1.87555081]
2,0.0,[-1.19537533  0.29213574  0.83229989  1.87558649]
3,0.0,[-1.19536674  0.29213763  0.83230215  1.87554059]
4,0.0,[-1.19537296  0.29213631  0.83230066  1.87557384]
