seed,true_reward,final_reward
0,0.0,[-0.01680297 -0.03311953  1.73396794  0.28077053]
1,0.0,[-0.01790164 -0.04063074  1.73343818  0.25673974]
2,0.0,[-0.03209766 -0.03788408  1.73289844  0.27645827]
3,0.0,[-0.01653303 -0.03336195  1.73368642  0.25104095]
4,0.0,[-0.02855058 -0.0335688   1.73327555  0.26963692]
