seed,true_reward,final_reward
0,-0.07142857142857142,[-0.00149641 -0.0025077   0.06104045  1.00008123]
1,-0.07142857142857142,[-0.00152077 -0.0026801   0.06087722  0.99952738]
2,-0.07142857142857142,[-0.00184752 -0.00261835  0.06071125  0.99998195]
3,-0.07142857142857142,[-0.00148971 -0.00251377  0.06094987  0.99939599]
4,-0.07142857142857142,[-0.00176646 -0.00251912  0.06083441  0.99982462]
