seed,true_reward,final_reward
0,-1.2142857142857142,[ 0.75194054 -0.31511012  1.37210708  0.98993945]
1,-1.2142857142857142,[ 1.09648559 -1.36328693  0.94670966  0.06689981]
2,1.0,[-0.49626026 -0.0592831  -1.65174378  1.72062917]
3,-1.2142857142857142,[ 0.51351674  0.30107737 -0.53244451 -0.88076993]
4,-1.2142857142857142,[ 0.5601723   0.23241412 -0.54238438  0.01986436]
