seed,true_reward,final_reward
0,0.4722222222222222,"[-1.64115649e+00  4.45741601e-04 -2.22840551e-01 -1.60605471e-01
 -7.71779976e-02 -8.48688459e-02 -2.39847685e-01  5.73326448e-02
  9.71537646e-01]"
1,0.4722222222222222,"[-1.64115583e+00  4.45753347e-04 -2.22840338e-01 -1.60605672e-01
 -7.71779493e-02 -8.48687937e-02 -2.39847585e-01  5.73326465e-02
  9.71537551e-01]"
2,0.4722222222222222,"[-1.64116903e+00  4.45520819e-04 -2.22844573e-01 -1.60601686e-01
 -7.71789089e-02 -8.48698304e-02 -2.39849575e-01  5.73326134e-02
  9.71539426e-01]"
3,0.4722222222222222,"[-1.64115714e+00  4.45730870e-04 -2.22840754e-01 -1.60605276e-01
 -7.71780433e-02 -8.48688953e-02 -2.39847785e-01  5.73326432e-02
  9.71537738e-01]"
4,0.4722222222222222,"[-1.64116770e+00  4.45544560e-04 -2.22844144e-01 -1.60602088e-01
 -7.71788115e-02 -8.48697252e-02 -2.39849375e-01  5.73326167e-02
  9.71539237e-01]"
