seed,true_reward,final_reward
0,-9.151900302668089e-07,"[-0.27677822  0.00396176 -0.02286667  0.02218596  0.01848975 -0.0149841
  0.01471491  1.24479921  0.99589658]"
1,-9.566145248579073e-08,"[-0.27702976 -0.00605669 -0.03696016 -0.01062292  0.00856797 -0.02784145
  0.02232957  1.23758303  1.00011161]"
2,-1.5796099765653633e-07,"[-2.85286743e-01 -5.57069602e-04 -5.21669440e-02  1.62394976e-02
 -1.77559051e-02 -1.33212053e-02  9.96626371e-03  1.23196680e+00
  9.86541317e-01]"
3,-9.162415875756989e-08,"[-0.27652846  0.00432166 -0.03141659 -0.01844951 -0.00274628 -0.00881857
  0.0044871   1.2391652   0.99648253]"
4,-1.6031194244875016e-07,"[-0.28362516  0.00494977 -0.04145667  0.00686697 -0.00414139 -0.02082604
 -0.00127468  1.25377572  1.00022695]"
5,-6.807610909118704e-07,"[-2.82512856e-01 -3.27577922e-03 -9.34439596e-03 -2.49583759e-03
  1.08519200e-03  9.99129244e-03 -3.32579502e-03  1.23966920e+00
  9.98694660e-01]"
6,-1.6933929355338074e-07,"[-0.28521925  0.0072175  -0.02997015 -0.00890146 -0.02462037  0.00373826
  0.01646188  1.22878841  1.01308797]"
7,-2.6137649381835655e-07,"[-0.27684823 -0.00461301 -0.03205695  0.00403461 -0.00781073 -0.00530324
  0.00531488  1.22582946  1.00695003]"
8,-2.866029587584068e-08,"[-0.28344476  0.01080424 -0.05066687 -0.01372555 -0.02273641  0.01872798
  0.02223702  1.27281201  1.00479144]"
