seed,true_reward,final_reward
0,-1.598150745851472e-06,"[-0.264892    0.00358074 -0.02234287  0.02005227  0.01671154 -0.01385314
  0.01360984  1.18190925  0.101107  ]"
1,-1.9919135922769893e-07,"[-0.26511288 -0.0054742  -0.03507386 -0.00960129  0.00774396 -0.02547087
  0.02048909  1.17539526  0.10491808]"
2,-3.2094462180642925e-07,"[-2.72498682e-01 -5.03494584e-04 -4.88124033e-02  1.46776975e-02
 -1.60482677e-02 -1.23455318e-02  9.31324481e-03  1.17032457e+00
  9.26570913e-02]"
3,-1.9240770145454833e-07,"[-0.26466719  0.00390604 -0.03006999 -0.01667516 -0.00248216 -0.00828057
  0.00436567  1.17682352  0.10163643]"
4,-3.284794849814733e-07,"[-2.71015376e-01  4.47373348e-03 -3.91385603e-02  6.20655384e-03
 -3.74310336e-03 -1.91312170e-02 -8.44014629e-04  1.19001132e+00
  1.05021510e-01]"
5,-1.2259601779768957e-06,"[-2.70031718e-01 -2.96073793e-03 -1.01284160e-02 -2.25580556e-03
  9.80825903e-04  8.71649920e-03 -2.69204221e-03  1.17727769e+00
  1.03631846e-01]"
6,-3.4092853519156386e-07,"[-0.27244658  0.00652337 -0.02876217 -0.00804538 -0.02225255  0.00306815
  0.01518928  1.16745544  0.11664072]"
7,-5.129504604104729e-07,"[-0.26495456 -0.00416937 -0.03064979  0.00364659 -0.00705955 -0.00510393
  0.00511445  1.16478526  0.11109436]"
8,-6.474352084345896e-08,"[-0.27085116  0.00976517 -0.04746248 -0.01240552 -0.02054978  0.01661867
  0.0204066   1.20719467  0.10914589]"
