seed,true_reward,final_reward
0,1.0,[-0.4182425  -0.3031185   1.16019273  0.52487756]
1,1.0,[-0.38277537 -0.92441209  1.45171321  0.70232377]
2,0.0,[-0.66187074  0.06766252 -0.21641455  1.5260748 ]
3,0.0,[-0.45093688  0.18100638  0.06504391  0.02481865]
4,1.0,[-0.14609057  0.11790103  0.32973588 -0.09867492]
