seed,true_reward,final_reward
0,1.0,[-0.03869056 -0.0151651   0.98757545  0.00350215]
1,1.0,[-0.06666293 -0.03054885  1.02614356  0.04643088]
2,1.0,[-0.03036021  0.00152834  1.00566358  0.07788207]
3,1.0,[-0.05445783 -0.00580669  0.93425666  0.06776125]
4,1.0,[-0.01372376 -0.01038881  0.99669872 -0.00846001]
