seed,true_reward,final_reward
0,1.0,[-0.03886903  0.00180779  0.9724075   0.02209341]
1,1.0,[-0.038869    0.0018076   0.97240734  0.02209273]
2,1.0,[-0.03886907  0.00180774  0.97240714  0.02209331]
3,1.0,[-0.038869    0.00180779  0.97240741  0.02209256]
4,1.0,[-0.03886906  0.00180783  0.97240727  0.02209311]
