seed,true_reward,final_reward
0,1.0,[-0.10942229  0.01119535  0.89940198  0.09334218]
1,1.0,[-0.10942116  0.01119336  0.89940651  0.09333442]
2,1.0,[-0.10942216  0.01119493  0.89940285  0.09334199]
3,1.0,[-0.10942114  0.01119521  0.89940684  0.09333207]
4,1.0,[-0.10942198  0.01119583  0.89940353  0.09333891]
