seed,true_reward,final_reward
0,1.0,[-0.12589805 -0.09387945  0.99886477 -0.02049818]
1,1.0,[-0.17564714 -0.13433406  1.10184927  0.21912117]
2,1.0,[-0.10458839  0.0145427   0.95332062  0.26503094]
3,1.0,[-0.21314885  0.01204359  0.76847379  0.24920045]
4,1.0,[-0.04055204 -0.02660175  0.97842224 -0.06264367]
