seed,true_reward,final_reward
0,0.0,[-0.94893723  0.10225686  0.90098804  1.8595513 ]
1,0.0,[-0.94889482  0.10240095  0.89788884  1.85934597]
2,0.0,[-0.94890023  0.10229683  0.89588334  1.85923045]
3,0.0,[-0.94874373  0.10374733  0.89857719  1.85937533]
4,0.0,[-0.94881348  0.10312332  0.89744826  1.85931794]
