seed,true_reward,final_reward
0,1.0,[-1.11683641e-02  3.32563333e-04  9.92954560e-01  5.43075441e-03]
1,1.0,[-1.11683635e-02  3.32558892e-04  9.92954555e-01  5.43073871e-03]
2,1.0,[-1.11683656e-02  3.32562021e-04  9.92954549e-01  5.43075205e-03]
3,1.0,[-1.11683635e-02  3.32563356e-04  9.92954557e-01  5.43073496e-03]
4,1.0,[-1.11683651e-02  3.32564250e-04  9.92954553e-01  5.43074747e-03]
