seed,true_reward,final_reward
0,1.0,[-0.13129646  0.01652309  0.99163875  0.09429435]
1,1.0,[-0.13129689  0.01652341  0.99163124  0.0942952 ]
2,1.0,[-0.13129689  0.01652305  0.99162495  0.09429481]
3,1.0,[-0.13129702  0.01652666  0.99163286  0.09429427]
4,1.0,[-0.13129697  0.01652568  0.99162964  0.09429432]
