seed,true_reward,final_reward
0,-0.11764705882352941,[0.80901081 0.08763614 0.97468752 0.18452017]
1,-0.11764705882352941,[0.80901081 0.08763614 0.97468752 0.18452017]
2,-0.11764705882352941,[0.80901081 0.08763614 0.97468752 0.18452017]
3,-0.11764705882352941,[0.80901081 0.08763614 0.97468752 0.18452017]
4,-0.11764705882352941,[0.80901081 0.08763614 0.97468752 0.18452017]
