seed,true_reward,final_reward
0,1.0,[-0.40465324 -0.36174782  1.02156831  0.03229287]
1,1.0,[-0.45121334 -0.62712102  1.39424766  0.91166213]
2,0.0,[-0.46304809  0.07068849  0.54967925  0.91259228]
3,0.0,[-0.56324357  0.13846882  0.14807252  0.65375536]
4,1.0,[-0.1151584   0.00572949  0.73783684 -0.23458096]
