seed,true_reward,final_reward
0,0.0,[-1.19731793  0.08641975  0.48616433  2.37746239]
1,0.0,[-1.19729843  0.08605087  0.48199109  2.37695005]
2,0.0,[-1.19726241  0.08611079  0.47926396  2.37665072]
3,0.0,[-1.1970911   0.08812016  0.48297371  2.37713359]
4,0.0,[-1.19715472  0.08737073  0.48140584  2.37693726]
