seed,true_reward,final_reward
0,0.0,[-0.9526538   0.07272968  0.91765561  1.86130521]
1,0.0,[-0.95266953  0.07258077  0.91742705  1.86129279]
2,0.0,[-0.95268027  0.07248025  0.91729138  1.86128563]
3,0.0,[-0.95266195  0.07265207  0.91752882  1.86129824]
4,0.0,[-0.95266961  0.07257994  0.91742423  1.86129262]
