seed,true_reward,final_reward
0,0.0,[-0.68588433  0.10045789  0.9091037   1.39923343]
1,0.0,[-0.68588186  0.10047367  0.90904075  1.39922674]
2,0.0,[-0.68588281  0.1004642   0.90901023  1.39922485]
3,0.0,[-0.68587948  0.10049327  0.9090499   1.39922599]
4,0.0,[-0.68588143  0.10047684  0.90903557  1.39922605]
