seed,true_reward,final_reward
0,1.0,[-0.04724065  0.00309802  0.99823871  0.02169516]
1,1.0,[-0.04724404  0.00309672  0.99823128  0.02168821]
2,1.0,[-0.04724361  0.00309714  0.99822348  0.02169358]
3,1.0,[-0.04724396  0.00309902  0.9982327   0.0216862 ]
4,1.0,[-0.04724297  0.0030993   0.99822853  0.02168889]
