seed,true_reward,final_reward
0,0.0,[-0.96012223  0.07464829  0.59698899  1.94657538]
1,0.0,[-0.96012466  0.07462343  0.59697975  1.94657265]
2,0.0,[-0.96012592  0.07461136  0.59697673  1.94657181]
3,0.0,[-0.9601184   0.07468727  0.59700324  1.94657959]
4,0.0,[-0.96012126  0.07465772  0.59699164  1.94657614]
