seed,true_reward,final_reward
0,1.0,[-0.30654721 -0.10027675  1.59532997  1.0692665 ]
1,1.0,[-0.01158536 -1.23123989  1.26803285  0.29435214]
2,0.0,[-0.81347088  0.08923108 -1.02509247  2.065377  ]
3,0.0,[-0.23840997  0.23250172  0.07627818 -0.78834718]
4,0.0,[-0.19379696  0.27974864 -0.07542518  0.21294034]
