seed,true_reward,final_reward
0,0.0,[-1.19512525  0.08542464  0.91808358  2.34986096]
1,0.0,[-1.19513498  0.08508897  0.91334312  2.34966084]
2,0.0,[-1.19511894  0.08516333  0.90998085  2.34956209]
3,0.0,[-1.19491964  0.08717352  0.91453019  2.34978081]
4,0.0,[-1.19499537  0.08642249  0.9125411   2.34969621]
