seed,true_reward,final_reward
0,1.0,"[-4.39575283e-03  7.86817316e-07 -3.74364812e-04  4.40620220e-06
  3.67212419e-06 -6.24373701e-05  6.23839082e-05  1.15380454e-02
  9.99966982e-01]"
1,1.0,"[-4.39598392e-03 -1.20287859e-06 -3.77309812e-04 -2.10974655e-06
  1.70162550e-06 -6.50357967e-05  6.39411209e-05  1.15368325e-02
  9.99967813e-01]"
2,1.0,"[-4.39952865e-03 -1.10635803e-07 -3.80450125e-04  3.22521611e-06
 -3.52637949e-06 -6.21630001e-05  6.14966980e-05  1.15358721e-02
  9.99965107e-01]"
3,1.0,"[-4.39478047e-03  1.05962524e-06 -3.76036843e-04 -4.52361820e-06
 -6.73358322e-07 -6.13744864e-05  6.03124565e-05  1.15362689e-02
  9.99967080e-01]"
4,1.0,"[-4.39795158e-03  1.84976236e-06 -3.79878237e-04  2.56623461e-06
 -1.54766746e-06 -6.63617704e-05  5.81025766e-05  1.15385663e-02
  9.99968421e-01]"
5,1.0,"[-4.39770529e-03 -8.03185457e-07 -3.70391243e-04 -6.11952246e-07
  2.66077282e-07 -5.66800402e-05  5.83143477e-05  1.15363578e-02
  9.99967640e-01]"
6,1.0,"[-4.39936190e-03  1.43341891e-06 -3.75845630e-04 -1.76785768e-06
 -4.88968345e-06 -5.87189649e-05  6.27307766e-05  1.15353373e-02
  9.99970407e-01]"
7,1.0,"[-4.39545602e-03 -1.01795434e-06 -3.76206784e-04  8.90319164e-07
 -1.72359565e-06 -6.05104049e-05  6.05129723e-05  1.15342140e-02
  9.99969408e-01]"
8,1.0,"[-4.39874616e-03  1.93118135e-06 -3.79713319e-04 -2.45334438e-06
 -4.06397128e-06 -5.62481029e-05  6.35703044e-05  1.15425251e-02
  9.99968591e-01]"
